transaction_id,customer_id,account_number,transaction_type,transaction_mode,transaction_category,transaction_amount,currency,transaction_status,transaction_datetime,value_date,merchant_id,merchant_name,merchant_category_code,location,geo_latitude,geo_longitude,device_id,device_type,ip_address,browser_info,channel,bank_branch_code,initiated_by,reference_number,authorization_code,reversal_flag,parent_transaction_id,remarks,transaction_fee,gst_amount,net_amount,fraud_flag,risk_score,created_at,updated_at,created_by,updated_by
269e68d6-3453-44cb-a8c4-a539673e8171,48d94286-b38a-4bcc-9e70-56c83b4e1330,LDCK03358064472096,CREDIT,NET_BANKING,FOOD,9092.629999999999199644662439823150634765625,USD,SUCCESS,2025-05-13T19:40:55.645735,2025-05-14T19:40:55.645735,4cd9886b-9b67-456f-a14b-ee2db2ad4067,Werner-Smith,7565,North William,-15.192569,64.130391,f68d8f49-b288-4b9d-88bf-c4f9a66b8330,MOBILE,111.157.51.84,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.3f0603.0 Mobile/66O628 Safari/532.1",ATM,50737,Angel Salinas,c76ea2fe-4391-41cf-a3b5-51d4e4122b1a,86502f69-4bf9-4287-afa6-584c06719e74,True,bf2e704e-86aa-4e2b-a27a-1eea248885f3,Perhaps none baby art.,90.93000000000000682121026329696178436279296875,16.370000000000000994759830064140260219573974609375,8985.329999999999927240423858165740966796875,False,66,2025-05-12T19:40:55.645735,2025-05-25T19:40:55.645735,roger75,pmcgee
7a7f3d16-248c-4eb9-8a8c-92d8d3871b4b,a80b0b3a-11e6-407d-b054-af60699d1fac,UBKU92432208979036,DEBIT,UPI,FOOD,6551.829999999999927240423858165740966796875,INR,SUCCESS,2025-04-30T19:40:55.647152,2025-05-01T19:40:55.647152,1af6dd91-7978-4532-a2ab-ae5f798b9525,Crawford PLC,2963,West Lisafurt,-32.791652,63.384535,0c45f355-ef9b-4cad-af53-18ae8fd81837,TABLET,88.92.229.182,Opera/8.54.(X11; Linux x86_64; or-IN) Presto/2.9.180 Version/11.00,BRANCH,82892,Shannon Young,6266196d-607a-4d2e-9d6c-b31d35e2cab0,660574ba-1a23-4de4-9f06-06bdfc794842,False,a029752c-8ff4-47e4-9712-8cc3d67d68df,Course Congress ask still amount.,65.5199999999999960209606797434389591217041015625,11.78999999999999914734871708787977695465087890625,6474.52000000000043655745685100555419921875,True,77,2025-04-29T19:40:55.647152,2025-05-25T19:40:55.647152,fmartin,staceyblack
77d3d7be-b893-462a-8d1b-6508d4dad381,23bcd708-ed06-476b-b1e1-76dff3fa7859,EYEM97779540766681,DEBIT,UPI,SHOPPING,1759.34999999999990905052982270717620849609375,INR,SUCCESS,2025-04-25T19:40:55.648181,2025-04-26T19:40:55.648181,58c1c677-9a41-482e-a75f-65150b7a36f0,"Jones, Thornton and Williams",6042,Rodriguezview,65.687608,-86.418733,6e58adbc-cb6c-4307-bde9-12a22f9aea9f,MOBILE,94.166.10.33,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/31.0.889.0 Safari/536.0",ATM,89489,Timothy Russell,c4e0c13f-8cf8-49ea-b98b-8491b4948bad,e281e2ae-89ce-49c5-ae46-4e8d2281e6ac,False,57bd64cf-0dc2-4720-b6ca-e4df83315a1a,Spring career bag poor onto approach.,17.589999999999999857891452847979962825775146484375,3.1699999999999999289457264239899814128875732421875,1738.589999999999918145476840436458587646484375,False,34,2025-04-24T19:40:55.648181,2025-05-25T19:40:55.648181,coconnell,oferguson
60620d52-cbad-4337-99bc-001aec40406b,911f487f-ce14-45ca-8b19-ec391581555b,AAHG15589854152801,DEBIT,UPI,FOOD,3559.59000000000014551915228366851806640625,INR,PENDING,2025-04-26T19:40:55.649571,2025-04-27T19:40:55.649571,bac8c867-6cad-46fa-91fc-77f391b7c1f0,Ryan-Hunt,8230,Carolburgh,-23.054916,-100.193141,f99dadeb-4f59-4773-8d79-1452503d42b7,MOBILE,175.184.161.230,Opera/8.66.(X11; Linux i686; ko-KR) Presto/2.9.173 Version/12.00,ONLINE,20081,Jason Williams,fcc03c1f-3188-41bb-b009-0ca79b03a912,27f8711e-9fea-4e66-9183-3ef0b2ba1b28,False,8fd28a61-bbb4-4d6b-8afe-c5a7fe389953,Trip important so take onto.,35.60000000000000142108547152020037174224853515625,6.410000000000000142108547152020037174224853515625,3517.579999999999927240423858165740966796875,False,85,2025-04-25T19:40:55.649571,2025-05-25T19:40:55.649571,bashley,chavezrichard
c8f8cbd5-bbc0-4504-855d-f831f6cca395,979c864b-8ec6-43c9-9251-a67193edd993,NKED44430264185521,CREDIT,NET_BANKING,FOOD,1231.7899999999999636202119290828704833984375,INR,PENDING,2025-05-16T19:40:55.651414,2025-05-17T19:40:55.651414,2b90fa83-c95c-4894-93e5-c9557d96b444,Brown PLC,3222,Gravesborough,63.071255,77.195959,740ea42b-57f4-42a5-bc1d-5f9592bc5e9a,TABLET,65.122.59.28,Mozilla/5.0 (Windows CE; az-IN; rv:1.9.2.20) Gecko/2015-06-27 12:31:54 Firefox/3.8,ATM,99920,Kenneth Smith,0c1e981c-7862-4299-9ab3-542320bda14e,4cab3e9b-b096-4754-bf3c-1fcdea696d22,True,63e79521-d828-4ab4-ae61-f3487992d919,Wide best seem himself something education.,12.32000000000000028421709430404007434844970703125,2.220000000000000195399252334027551114559173583984375,1217.25,False,94,2025-05-15T19:40:55.651414,2025-05-25T19:40:55.651414,sarah87,robert93
89cdbae1-317d-41e6-a185-22642de1e9c3,abb5202d-31ef-4757-9d8c-45fb8e8ee291,HVAM12380427841239,DEBIT,NET_BANKING,TRANSFER,5638.850000000000363797880709171295166015625,INR,SUCCESS,2025-05-25T19:40:55.653234,2025-05-26T19:40:55.653234,0a4f62ed-4b83-409b-945c-a72fc84fcccc,Martin-Swanson,3267,Tammyside,-23.275094,-42.50296,da15cc20-a3fe-4fba-94fd-82571f68c101,MOBILE,182.40.193.29,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/41.0.876.0 Safari/531.0",ONLINE,27973,Cameron Griffith,a9491d03-b29a-4530-bfb8-374cb4c28f5d,39b1771b-deb7-47da-83a8-fe274afecf79,False,fd090034-1872-4979-9fd6-d5c66fef23e2,Price computer paper three improve.,56.3900000000000005684341886080801486968994140625,10.1500000000000003552713678800500929355621337890625,5572.3100000000004001776687800884246826171875,True,67,2025-05-24T19:40:55.653234,2025-05-25T19:40:55.653234,fbrown,yjenkins
6699142e-a6ba-4f6f-8a7d-23abacc415fe,091957c8-48cf-4418-bc01-01f1a03c9ea9,ZVGB90928653783575,DEBIT,UPI,TRANSFER,2683.5500000000001818989403545856475830078125,USD,FAILED,2025-05-08T19:40:55.654914,2025-05-09T19:40:55.654914,15da23a5-b3d8-4cdf-81d1-698bea2f04da,"Santos, Robinson and Benson",5242,New Daniel,-3.202745,-148.761271,dd6a8c60-3406-4b40-b372-f7ad54b20617,TABLET,207.204.143.58,Mozilla/5.0 (Windows NT 4.0; brx-IN; rv:1.9.1.20) Gecko/2015-11-16 01:25:20 Firefox/3.6.13,BRANCH,62956,Katie Davis,ad3ee1b9-8a61-44d5-99f4-00d43692123e,c97e8697-6314-4004-91c1-ad2abd5fa252,False,14925217-3238-47fd-bee2-36171989c18a,Nearly citizen appear avoid.,26.839999999999999857891452847979962825775146484375,4.8300000000000000710542735760100185871124267578125,2651.8800000000001091393642127513885498046875,False,12,2025-05-07T19:40:55.654914,2025-05-25T19:40:55.654914,rachelbaker,ghoover
c426fd67-ea58-43a4-8ab7-667346f129c3,fd9ac8fd-394d-4c74-8447-493ca6babe32,KLPM03241468630839,DEBIT,NET_BANKING,TRANSFER,7621.6300000000001091393642127513885498046875,INR,PENDING,2025-05-20T19:40:55.657216,2025-05-21T19:40:55.657216,e7687186-0578-492f-b81f-e4d5b62d8401,Martinez Inc,1420,Cortezside,-69.648937,-22.207507,15bcc85b-e4fe-419e-8e19-e9fb3791bfe0,TABLET,64.181.86.26,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/17.0.851.0 Safari/531.0",ONLINE,51570,Suzanne Velazquez MD,ac83bd56-1a97-4fff-a923-519d06eb8481,c547f1a7-e715-4d4c-bdea-be81c08f6d01,True,bcd3c932-c82d-4934-a05d-8c2b68ad8bd6,City threat wait say think.,76.219999999999998863131622783839702606201171875,13.7200000000000006394884621840901672840118408203125,7531.6899999999995998223312199115753173828125,True,41,2025-05-19T19:40:55.657216,2025-05-25T19:40:55.657216,ofuller,ojohnson
7eb38f67-88cf-49bd-bcfc-6107c66d18c8,48d5c4f8-fc6b-49b8-be25-da7820d39121,YEAX67037250817525,DEBIT,QR,TRANSFER,504.45999999999997953636921010911464691162109375,INR,PENDING,2025-05-13T19:40:55.658304,2025-05-14T19:40:55.658304,e6d6d231-5a1b-4d75-8f75-e30079f56481,"Werner, Gomez and Jones",1563,West Amanda,29.548986,-98.352764,c20a1cc0-2335-4bb6-a733-411d614fc366,MOBILE,120.7.221.173,Opera/8.10.(X11; Linux i686; ig-NG) Presto/2.9.166 Version/12.00,ATM,63839,Gregory Wiggins,d04b60de-7f26-482b-a158-455b5fd3b69a,e808af45-22b9-40c3-ad4b-415c729a8ca8,False,645cd6e6-d6cc-4089-8871-f282ba696b48,Matter deep best road animal.,5.04000000000000003552713678800500929355621337890625,0.91000000000000003108624468950438313186168670654296875,498.509999999999990905052982270717620849609375,False,76,2025-05-12T19:40:55.658304,2025-05-25T19:40:55.658304,robert48,adam01
c3e376e7-dfe3-431e-8ddb-81ea9124f42d,09f815bb-90e3-40ff-bb26-15aa28f1032e,EWNR82658424056500,DEBIT,QR,UTILITIES,2254.260000000000218278728425502777099609375,EUR,SUCCESS,2025-05-24T19:40:55.659394,2025-05-25T19:40:55.659394,dd3e9b28-a659-42dd-8cfe-3c9c381c3f2f,"Smith, Henderson and Bruce",5370,Lake Lisafort,-84.149595,2.365474,31eb9eff-fa5b-4c39-bfea-eb1bdb055ece,MOBILE,150.136.29.221,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5 rv:4.0; ps-AF) AppleWebKit/533.10.2 (KHTML, like Gecko) Version/4.1 Safari/533.10.2",ATM,78271,Robert Marquez,fb328a31-35b1-4fb7-a1d6-bd19e09e00a2,882c6cfd-0b94-4851-9bc8-60c3337eafd9,True,e0501ed7-f487-4218-bfe4-e0ed443e1013,Loss economy door.,22.53999999999999914734871708787977695465087890625,4.05999999999999960920149533194489777088165283203125,2227.65999999999985448084771633148193359375,True,12,2025-05-23T19:40:55.659394,2025-05-25T19:40:55.659394,cruzzachary,dunnphilip
a5f90295-3fa2-460a-9b79-c0df2e73cdfa,d9e675e5-a65c-4654-9cba-61b9d8e165cf,LNAV04158250915597,CREDIT,QR,UTILITIES,4856.1800000000002910383045673370361328125,INR,SUCCESS,2025-05-19T19:40:55.660845,2025-05-20T19:40:55.660845,690d1fbf-61bf-489b-be78-21cd0a57e5e1,Parsons-Little,2620,Gregoryport,-40.959336,-178.52294,bbbf8def-08e1-49a3-be01-bf77de39da8d,MOBILE,101.86.93.229,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2024-02-11 13:42:10 Firefox/3.8,ATM,86959,Tammy Martin,74cbf6df-5fe2-4a52-b0e9-80b305e07f18,a7465800-4b93-4a25-b3f6-704248a8e7c5,False,a96790f3-c643-4ea9-a7af-bff3800bb167,Certainly shake just girl sense.,48.56000000000000227373675443232059478759765625,8.7400000000000002131628207280300557613372802734375,4798.8800000000001091393642127513885498046875,False,23,2025-05-18T19:40:55.660845,2025-05-25T19:40:55.660845,meyernicole,uhernandez
04f0dbdc-a728-4891-875e-3d087e8cfbc2,901922ce-a3dd-4109-88d4-74d4e16f0bec,FFPY60225166495264,DEBIT,UPI,TRAVEL,8206.100000000000363797880709171295166015625,INR,SUCCESS,2025-04-25T19:40:55.662683,2025-04-26T19:40:55.662683,734e5c0b-0624-4d7e-8b7a-7b2d86645326,Russell-Robinson,3082,East Dawn,70.776227,7.998238,e2f22cbe-db52-40c4-87ea-a055c3952c5f,DESKTOP,154.211.96.255,Opera/8.76.(Windows NT 10.0; so-KE) Presto/2.9.181 Version/12.00,ATM,72238,Savannah Davis,292449d6-6d21-41f4-a085-29c308aa3cef,7e9025c5-e33f-4a6d-96e0-9ce093d60f6b,False,885a579f-62d0-4432-be53-d38dc3ae1e3c,Particular later determine type first.,82.06000000000000227373675443232059478759765625,14.769999999999999573674358543939888477325439453125,8109.27000000000043655745685100555419921875,False,56,2025-04-24T19:40:55.662683,2025-05-25T19:40:55.662683,davidroberts,kimberlymueller
5be771f3-ff0d-4098-b32e-5e4ea9407168,a6cc5e68-cbf1-4b7e-919c-17de4af72739,JGFP53727661609927,CREDIT,QR,UTILITIES,8594.6800000000002910383045673370361328125,USD,FAILED,2025-04-29T19:40:55.664143,2025-04-30T19:40:55.664143,ed914adc-668f-4f33-b1b1-7993af8a99e8,Torres LLC,7328,Butlerfurt,43.747205,85.441644,54064b34-fbea-4eb9-aad3-e6b0745be992,TABLET,180.141.42.66,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),ONLINE,59443,Charles Parker,617fff7b-a960-4f44-84b2-2a9a08fd58cc,fcd744b3-1436-4fd4-a07a-e6dece7a686c,True,71dc38a9-52f5-4288-89ba-dabb2ec7c327,Old memory contain I out language.,85.9500000000000028421709430404007434844970703125,15.4700000000000006394884621840901672840118408203125,8493.260000000000218278728425502777099609375,True,88,2025-04-28T19:40:55.664143,2025-05-25T19:40:55.664143,dboyd,kristen19
7bfb7eb0-33fe-4be5-92b0-62e67ef2898b,b5e95fd9-6269-464f-a3b2-5d201578fd45,COLH65165818036180,DEBIT,UPI,FOOD,6038.40999999999985448084771633148193359375,USD,PENDING,2025-04-28T19:40:55.665515,2025-04-29T19:40:55.665515,44e28548-326c-4228-b9da-4875e0c67cf9,Bridges and Sons,9095,Garciaborough,-34.542499,52.268436,318903ae-10d5-4b90-8788-e0990974d643,MOBILE,13.73.245.218,Mozilla/5.0 (Windows NT 6.2; ks-IN; rv:1.9.0.20) Gecko/2022-06-05 08:10:47 Firefox/3.6.15,BRANCH,24433,Jesus Wolfe,fd7dbcd5-efbb-44b4-921f-20960ef5fc9f,b272d2a8-6ec7-4e1a-985d-ee192331cc94,True,7bd25d97-3704-4b89-b9c4-28b4c5872df3,Resource speak special agree.,60.38000000000000255795384873636066913604736328125,10.8699999999999992184029906638897955417633056640625,5967.15999999999985448084771633148193359375,False,45,2025-04-27T19:40:55.665515,2025-05-25T19:40:55.665515,uwhite,joeloconnor
b6c25d5f-7495-46af-ae68-cc5972725e4f,8c51f6c6-2275-411d-b354-b26aa27d982f,XFUP20907236372463,DEBIT,UPI,UTILITIES,1003.990000000000009094947017729282379150390625,EUR,PENDING,2025-05-09T19:40:55.667282,2025-05-10T19:40:55.667282,a759f999-4695-414c-bbcb-12503150daa0,Malone Inc,6488,Byrdview,73.96491,176.119365,fa6df216-a266-4f9f-b3be-9752df17716d,MOBILE,31.204.152.159,Mozilla/5.0 (Windows NT 4.0; tg-TJ; rv:1.9.2.20) Gecko/2024-09-03 15:48:12 Firefox/3.8,ATM,31903,Henry Dennis,72fef7b3-cdb7-4740-abd2-f8f4a2b313c4,4e14e659-6346-4685-8693-aecec3afb4f7,False,1d20ad84-c2b1-4126-98fd-225b3970032b,Life choose suggest with arrive house.,10.03999999999999914734871708787977695465087890625,1.810000000000000053290705182007513940334320068359375,992.1399999999999863575794734060764312744140625,False,92,2025-05-08T19:40:55.667282,2025-05-25T19:40:55.667282,hsanders,patrick28
2e2773bd-f135-4bda-a92c-2dd5525ecc4d,92b8d9f8-7745-4b52-94c9-6ce600dd4818,DNIB66406540482035,DEBIT,QR,FOOD,7322.4700000000002546585164964199066162109375,EUR,FAILED,2025-05-11T19:40:55.668779,2025-05-12T19:40:55.668779,85b381c2-c028-4ac8-a5dd-3dc4c1ce6385,Miller LLC,2972,North John,31.429365,-119.955445,12785a45-d539-48c2-a0b4-9f4256129e13,DESKTOP,43.236.156.26,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; fo-FO) AppleWebKit/531.43.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.43.5",BRANCH,13250,Jennifer Kramer,cad57bbc-e4b8-4600-af43-36184363c5ec,63449c60-5e33-414d-9486-6046db3008d3,True,a7c8753a-3696-4a5c-aee1-4b2191846e2a,Investment describe write so.,73.219999999999998863131622783839702606201171875,13.17999999999999971578290569595992565155029296875,7236.0699999999997089616954326629638671875,False,81,2025-05-10T19:40:55.668779,2025-05-25T19:40:55.668779,lisasmith,roseaustin
2be09301-2aa2-4649-9261-ce076288a076,37c487f1-6e2c-4920-b98c-33735f6e10dc,PKFF93551270139534,CREDIT,CARD,FOOD,6660.8000000000001818989403545856475830078125,INR,FAILED,2025-05-09T19:40:55.670154,2025-05-10T19:40:55.670154,19a8a61b-4e2f-42eb-9348-2fad00ab4d4e,Baxter Inc,7094,East Kevin,20.759214,-15.075784,8b4d69fd-4696-45dd-b32b-6c7dda4bb8d2,DESKTOP,109.116.211.175,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2020-12-14 08:29:09 Firefox/3.8,ATM,69353,Kari Reed,1c5eea3e-31d3-4265-9c81-19773c3efc8e,04dcf49d-68ea-421c-b785-affa2f975a9d,False,70ad4b6c-cabe-4f0d-b42b-5fc897a6488b,Money democratic machine.,66.6099999999999994315658113919198513031005859375,11.9900000000000002131628207280300557613372802734375,6582.1999999999998181010596454143524169921875,True,73,2025-05-08T19:40:55.670154,2025-05-25T19:40:55.670154,tharding,alisonalexander
6c955091-48f3-4d3d-9970-c74ac45431db,09b44e3e-6877-410f-a788-3d8965784ac1,PCZG28633279488748,CREDIT,UPI,FOOD,5669.010000000000218278728425502777099609375,USD,SUCCESS,2025-05-10T19:40:55.671447,2025-05-11T19:40:55.671447,c0aaf63f-2191-4ac1-805a-9d563ddb4334,Galvan-Harris,5403,Davisshire,14.891141,-158.428547,55e1c2f9-da03-49c3-862f-2b10051c5546,DESKTOP,73.220.53.40,Mozilla/5.0 (Windows NT 5.1; da-DK; rv:1.9.2.20) Gecko/2014-12-20 09:29:45 Firefox/3.8,ONLINE,80466,Mary Shelton,6d2f49ed-ddb6-430a-ab4a-7759754b5fa2,6d95acf6-4b63-49d8-b8f6-dfeeba9850db,False,5b9bda69-2558-412e-80f2-e8d1702ef60c,Rock rest boy knowledge plan interest.,56.68999999999999772626324556767940521240234375,10.199999999999999289457264239899814128875732421875,5602.1199999999998908606357872486114501953125,False,3,2025-05-09T19:40:55.671447,2025-05-25T19:40:55.671447,eric94,ltucker
f60810ba-3c70-4324-9425-63739de67471,b29c54f0-c23c-4cfe-b004-a17471dc9a72,FMTQ90746804614990,CREDIT,NET_BANKING,UTILITIES,8751.45000000000072759576141834259033203125,EUR,PENDING,2025-05-11T19:40:55.672722,2025-05-12T19:40:55.672722,acbfcc79-20bc-4e66-abce-b97f883577bc,"Moore, Johnson and Brown",1948,Lisaborough,-1.788918,-172.773073,ae4874e1-4873-4a0a-9da5-ea858652e614,MOBILE,54.247.60.65,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.1),BRANCH,77117,Kayla Miller,3e0d1815-50c1-424a-bd66-ea7959f65642,13f488f3-a226-4649-959a-85ca299cf134,True,49fe6f08-a028-4b1f-96d1-10a8dd861511,Challenge play officer can ready.,87.5100000000000051159076974727213382720947265625,15.75,8648.190000000000509317032992839813232421875,False,20,2025-05-10T19:40:55.672722,2025-05-25T19:40:55.672722,thomasjessica,jerrytorres
3fc8b69c-a575-40d9-8f71-06c0fd770158,efb5cbee-dd9d-4285-a188-b29dba9a035c,RCDH88021614441727,DEBIT,UPI,SHOPPING,2396.579999999999927240423858165740966796875,USD,SUCCESS,2025-05-20T19:40:55.674202,2025-05-21T19:40:55.674202,67161a12-03de-4fc8-99cd-92873acace6d,"Howard, Martinez and Baldwin",8441,Port William,14.894054,151.221342,d5ca3d60-e391-4885-a3d1-e5d8ab376f67,TABLET,58.46.69.10,Opera/8.43.(X11; Linux i686; the-NP) Presto/2.9.175 Version/10.00,ATM,79021,Joseph Santiago,e9fb9fd0-883b-44db-af01-f863263e7290,4851fc9c-b56f-43ee-9014-f3a4b2511ed4,True,2a85b540-d7b6-495a-b1f0-2334c065b563,Rule summer trip against.,23.969999999999998863131622783839702606201171875,4.30999999999999960920149533194489777088165283203125,2368.3000000000001818989403545856475830078125,True,55,2025-05-19T19:40:55.674202,2025-05-25T19:40:55.674202,rachelterry,annettehopkins
bdbcdbec-32ce-4cd5-a253-4f4528268af5,d6d0f2f1-cd39-446a-b303-3dd29216f7ca,PFSQ13935596657246,DEBIT,QR,SHOPPING,8168.9499999999998181010596454143524169921875,INR,PENDING,2025-05-18T19:40:55.675545,2025-05-19T19:40:55.675545,1fea7982-0181-427a-95cf-7730f6a1af51,Burch Group,7186,New Joseph,50.800187,-57.728502,3894a8c3-635f-498f-9508-12fdfdf21e75,DESKTOP,60.29.2.130,Mozilla/5.0 (Android 4.0.3; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,BRANCH,77027,Heather Sheppard,2e035ae5-8dd9-451a-9ebc-72c67b8f00db,8bba402c-9e2a-456a-bd8e-179626794744,False,7105f172-7884-4e9b-8d16-f5c8054cb458,Century office moment subject assume.,81.68999999999999772626324556767940521240234375,14.699999999999999289457264239899814128875732421875,8072.5600000000004001776687800884246826171875,False,57,2025-05-17T19:40:55.675545,2025-05-25T19:40:55.675545,xsalinas,heathtiffany
c75c7bcf-6e27-4e4d-a0ca-a2eb7d6a489e,855ac2e1-649e-4e8a-ad27-5226c22c612c,UWGZ69696982366523,CREDIT,UPI,TRAVEL,5691.1899999999995998223312199115753173828125,EUR,PENDING,2025-05-15T19:40:55.676761,2025-05-16T19:40:55.676761,7347f12c-bca7-4f98-bc28-0a7ea9ff45fc,"Fernandez, Jimenez and Flores",7870,Martinshire,-87.190016,-123.537823,6a595552-8f32-4b21-8d45-e94acb7135fe,MOBILE,99.64.156.136,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; csb-PL) AppleWebKit/531.14.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.14.7",BRANCH,31020,Meghan Hernandez,c4b264d1-e7f6-4b73-827e-5f567163ae08,30117f52-f46f-4311-9776-ab015fde5b6c,True,28ccc21f-aacf-48a8-8263-4bf1aaf6814b,Among truth hope read fire these.,56.909999999999996589394868351519107818603515625,10.2400000000000002131628207280300557613372802734375,5624.0399999999999636202119290828704833984375,False,53,2025-05-14T19:40:55.676761,2025-05-25T19:40:55.676761,owensashley,gregorycox
bf87173b-0a58-46d0-8a26-3c8318e80f6c,2e46c92d-d4a5-4e0e-a801-0fa3f14ed5d4,LFWX87751064638431,DEBIT,QR,TRAVEL,4864.989999999999781721271574497222900390625,EUR,FAILED,2025-05-02T19:40:55.678272,2025-05-03T19:40:55.678272,3449dd9c-3b87-4416-abae-b722f0e9b27e,"Owens, Booth and Stevens",5691,Mcneiltown,25.073404,54.725205,ec49e528-b579-4d5b-9bda-2e82ae6eaeba,MOBILE,34.196.144.251,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/46.0.859.0 Safari/532.1",BRANCH,81064,Angela Williams,af502b16-1ca2-40d2-951a-8c2983a88ee2,b417b5c1-d34f-49f9-9722-07ed005872e3,True,d01aac88-e955-49c2-a14a-360ab3f0ea2d,Learn contain plant my no oil.,48.64999999999999857891452847979962825775146484375,8.7599999999999997868371792719699442386627197265625,4807.579999999999927240423858165740966796875,False,3,2025-05-01T19:40:55.678272,2025-05-25T19:40:55.678272,wramirez,jenkinsandre
3eab85e1-20c7-489c-ac2d-cc40d485fed3,e34baf3d-83a6-49b7-9322-cc6af784588a,VRNN96891547818794,DEBIT,QR,SHOPPING,6608.6800000000002910383045673370361328125,USD,PENDING,2025-04-28T19:40:55.680087,2025-04-29T19:40:55.680087,62665c7f-71b8-40fc-8c59-caac5501e7a4,Holland Ltd,5134,Coreyfort,-71.706201,-83.957891,d9a55a8e-654b-450b-bfd2-b158f1b81de7,DESKTOP,217.86.53.219,Opera/8.68.(Windows NT 5.2; szl-PL) Presto/2.9.172 Version/11.00,ONLINE,30886,Amy Ryan,416df733-61b1-4ead-a53e-399b36de1fa0,5c433f57-024d-4594-8959-b68a336d302c,False,549d64cc-2bf7-45de-882a-ecd2a1afd404,In than the color feel.,66.090000000000003410605131648480892181396484375,11.9000000000000003552713678800500929355621337890625,6530.6899999999995998223312199115753173828125,True,29,2025-04-27T19:40:55.680087,2025-05-25T19:40:55.680087,beverett,jjohnston
d8b98bb0-9823-4b53-93b0-74e7e6c3d6f1,57fdc2e8-3b10-4448-a147-067ab940b14b,DZLK93510487670544,CREDIT,NET_BANKING,FOOD,1217.990000000000009094947017729282379150390625,INR,FAILED,2025-05-21T19:40:55.681340,2025-05-22T19:40:55.681340,62273f6d-4ade-4e8b-bc6d-9b6ed19db83b,Campbell Ltd,9998,Sandraview,44.641394,151.605809,18860de4-d4e1-42cb-af36-7b675b98eb61,TABLET,103.225.81.123,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/63.0.895.0 Mobile/29G652 Safari/532.2",ATM,71381,Tonya Short,38d8bbcd-23d3-4840-8151-5d9801421a7e,b2c26bbb-3e44-487c-8e57-d5c276ca3c85,True,c1490190-faf4-4aea-8e46-4db3b7f8d46d,Star citizen around.,12.17999999999999971578290569595992565155029296875,2.189999999999999946709294817992486059665679931640625,1203.6199999999998908606357872486114501953125,True,35,2025-05-20T19:40:55.681340,2025-05-25T19:40:55.681340,michellehoward,raven11
0198e9f0-384d-4a13-bf45-a5d889e90418,d26a70d4-78f3-41ea-872a-0cf5e0659c7e,BRQT68528614580239,CREDIT,CARD,TRANSFER,5339.9300000000002910383045673370361328125,USD,SUCCESS,2025-05-24T19:40:55.682587,2025-05-25T19:40:55.682587,095c6e14-fcb4-4fb0-b9c0-adf96bf6f985,"Johnson, Reynolds and Reyes",6551,Pattersonside,84.829835,123.403792,3bc2ff81-5de2-4e60-b493-09a2899fec1b,DESKTOP,175.74.219.16,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),BRANCH,95690,Daniel Key,d1718070-b9f5-4b36-bb2f-2d06ddf0e5df,596b990b-2cd9-4948-8657-98eee922a58d,False,17ac8407-d28c-455f-baf8-9183b3c03963,Project plan hundred.,53.39999999999999857891452847979962825775146484375,9.6099999999999994315658113919198513031005859375,5276.920000000000072759576141834259033203125,False,11,2025-05-23T19:40:55.682587,2025-05-25T19:40:55.682587,christian36,micheal28
